     atm_u           atm_v           atm_T           atm_q           R_net     
-2.27361441E+00  1.73830986E+00  2.94419983E+02  1.07043358E-02  -6.14896400E+01
-2.29069376E+00  1.82210076E+00  2.94359985E+02  1.07173519E-02  -6.15185201E+01
-2.29535842E+00  1.91921723E+00  2.94260010E+02  1.07501717E-02  -6.15474002E+01
-2.27007699E+00  2.08014226E+00  2.94149994E+02  1.07434960E-02  -6.15762802E+01
-2.33584595E+00  2.05932522E+00  2.94070007E+02  1.07107880E-02  -6.16051603E+01
-2.52281809E+00  2.13194680E+00  2.94010010E+02  1.07305897E-02  -6.16340403E+01
-2.19153404E+00  1.97326636E+00  2.94000000E+02  1.07240258E-02  -6.16629204E+01
-2.01219606E+00  1.85680127E+00  2.94039978E+02  1.07305897E-02  -6.16918004E+01
-2.17636704E+00  1.95274222E+00  2.94000000E+02  1.07831052E-02  -6.17206805E+01
-2.14993501E+00  2.03309155E+00  2.93910004E+02  1.08161569E-02  -6.17495605E+01
-2.03408742E+00  2.14348149E+00  2.93839996E+02  1.08489869E-02  -6.17784406E+01
-2.01070857E+00  2.32122636E+00  2.93769989E+02  1.08488742E-02  -6.18073207E+01
-2.06141949E+00  2.45670509E+00  2.93729980E+02  1.08553283E-02  -6.18362007E+01
-2.14268398E+00  2.51764607E+00  2.93699982E+02  1.08746896E-02  -6.18650808E+01
-2.24760675E+00  2.54045796E+00  2.93630005E+02  1.08810300E-02  -6.18939608E+01
-2.28946090E+00  2.59688497E+00  2.93600006E+02  1.08742379E-02  -6.19228409E+01
-2.15895557E+00  2.60972810E+00  2.93600006E+02  1.08871460E-02  -6.19517209E+01
-2.15389204E+00  2.44311213E+00  2.93589996E+02  1.09067326E-02  -6.19806010E+01
-1.89851320E+00  2.41258097E+00  2.93589996E+02  1.08870324E-02  -6.20094810E+01
-1.92020655E+00  2.52977943E+00  2.93619995E+02  1.08607672E-02  -6.20383611E+01
-2.00693178E+00  2.71221328E+00  2.93649994E+02  1.08083570E-02  -6.20672412E+01
-2.02134991E+00  2.67270374E+00  2.93720001E+02  1.07690822E-02  -6.20961212E+01
-2.03774571E+00  2.66526127E+00  2.93760010E+02  1.07561778E-02  -6.21250013E+01
-1.98968315E+00  2.58365655E+00  2.93760010E+02  1.07628526E-02  -6.21538813E+01
-1.97908962E+00  2.40938354E+00  2.93690002E+02  1.07827699E-02  -6.21827614E+01
-1.93128872E+00  2.45423150E+00  2.93660004E+02  1.07697528E-02  -6.22116414E+01
-1.94140208E+00  2.66232657E+00  2.93619995E+02  1.07963467E-02  -6.22405215E+01
-1.96651852E+00  2.79807186E+00  2.93519989E+02  1.08358543E-02  -6.22694016E+01
-1.98951876E+00  2.83079767E+00  2.93459991E+02  1.08292885E-02  -6.23164881E+01
-1.88003576E+00  2.92845798E+00  2.93399994E+02  1.08487615E-02  -6.23635747E+01
-1.88968277E+00  2.96620750E+00  2.93320007E+02  1.08551029E-02  -6.24106613E+01
-1.88652456E+00  3.03082895E+00  2.93279999E+02  1.08483108E-02  -6.24577479E+01
-2.08380818E+00  3.03196049E+00  2.93239990E+02  1.08612170E-02  -6.25048345E+01
-1.95487213E+00  2.86573505E+00  2.93229980E+02  1.08345058E-02  -6.25519211E+01
-1.92143881E+00  2.98148990E+00  2.93209991E+02  1.08605418E-02  -6.25990077E+01
-1.95275199E+00  3.12505746E+00  2.93160004E+02  1.08603165E-02  -6.26460943E+01
-2.02200723E+00  3.16172338E+00  2.93089996E+02  1.09062809E-02  -6.26931808E+01
-2.16349244E+00  3.21961832E+00  2.93039978E+02  1.09063936E-02  -6.27402674E+01
-2.31568551E+00  3.23451447E+00  2.93019989E+02  1.09065073E-02  -6.27873540E+01
-2.20154214E+00  3.26392102E+00  2.93010010E+02  1.09197535E-02  -6.28344406E+01
-2.02412677E+00  3.20185184E+00  2.93029999E+02  1.09263202E-02  -6.28815272E+01
-2.08288574E+00  3.12315583E+00  2.93000000E+02  1.09590432E-02  -6.29286138E+01
-1.97244036E+00  3.08421779E+00  2.92949982E+02  1.09852031E-02  -6.29757004E+01
-2.25713682E+00  3.14113975E+00  2.92910004E+02  1.09850885E-02  -6.30227870E+01
-2.19008112E+00  3.03662324E+00  2.92910004E+02  1.09916572E-02  -6.30698736E+01
-2.11805725E+00  3.07029867E+00  2.92910004E+02  1.10178180E-02  -6.31169601E+01
-2.09004855E+00  2.99601507E+00  2.92889984E+02  1.10308407E-02  -6.31640467E+01
-2.02558875E+00  2.99178195E+00  2.92869995E+02  1.10375239E-02  -6.32111333E+01
-2.12263656E+00  2.90021563E+00  2.92880005E+02  1.10309552E-02  -6.32582199E+01
-1.99561131E+00  2.96978450E+00  2.92880005E+02  1.10245002E-02  -6.33053065E+01
-2.04327416E+00  3.05220580E+00  2.92889984E+02  1.10180462E-02  -6.33523931E+01
-1.92897677E+00  3.07505274E+00  2.92880005E+02  1.10246139E-02  -6.33994797E+01
-2.05891109E+00  3.02959633E+00  2.92850006E+02  1.10378675E-02  -6.34465663E+01
-2.07289529E+00  3.19198084E+00  2.92839996E+02  1.10444361E-02  -6.34936529E+01
-2.06174135E+00  3.19919658E+00  2.92799988E+02  1.10572325E-02  -6.35407394E+01
-2.06623507E+00  3.19391418E+00  2.92760010E+02  1.10702580E-02  -6.35878260E+01
-2.15026331E+00  3.14038253E+00  2.92760010E+02  1.10767120E-02  -6.36349126E+01
-2.26027632E+00  3.13395095E+00  2.92769989E+02  1.10896220E-02  -6.36819992E+01
-2.18597317E+00  3.00873446E+00  2.92760010E+02  1.10958461E-02  -6.36196425E+01
-2.15667701E+00  2.97933364E+00  2.92760010E+02  1.11087561E-02  -6.35572858E+01
-2.10282373E+00  2.96992469E+00  2.92760010E+02  1.11086415E-02  -6.34949291E+01
-2.09003854E+00  3.04102612E+00  2.92760010E+02  1.11085260E-02  -6.34325724E+01
-1.96137488E+00  2.94095778E+00  2.92779999E+02  1.11021865E-02  -6.33702157E+01
-1.87301278E+00  2.88418865E+00  2.92760010E+02  1.10957315E-02  -6.33078590E+01
-1.81580579E+00  2.81757927E+00  2.92709991E+02  1.11024166E-02  -6.32455023E+01
-1.76319361E+00  2.84374118E+00  2.92660004E+02  1.11222425E-02  -6.31831457E+01
-1.67092311E+00  2.84802032E+00  2.92639984E+02  1.11156730E-02  -6.31207890E+01
-1.63699508E+00  2.86995864E+00  2.92630005E+02  1.10893920E-02  -6.30584323E+01
-1.80784476E+00  2.95013523E+00  2.92639984E+02  1.10696824E-02  -6.29960756E+01
-1.83442140E+00  3.01709414E+00  2.92649994E+02  1.10629983E-02  -6.29337189E+01
-1.62265754E+00  2.92735219E+00  2.92619995E+02  1.10561997E-02  -6.28713622E+01
-1.70266032E+00  3.05907631E+00  2.92579987E+02  1.10693378E-02  -6.28090055E+01
-1.66040349E+00  3.07085347E+00  2.92559998E+02  1.10756774E-02  -6.27466488E+01
-1.58492780E+00  3.05763626E+00  2.92529999E+02  1.10821323E-02  -6.26842921E+01
-1.57673407E+00  3.10791469E+00  2.92489990E+02  1.10821323E-02  -6.26219354E+01
-1.56690431E+00  3.18437004E+00  2.92459991E+02  1.10950405E-02  -6.25595787E+01
-1.55145800E+00  3.26736403E+00  2.92440002E+02  1.10949259E-02  -6.24972220E+01
-1.38615346E+00  3.37979126E+00  2.92399994E+02  1.10948104E-02  -6.24348653E+01
-1.44079518E+00  3.51302123E+00  2.92359985E+02  1.11213196E-02  -6.23725086E+01
-1.55433202E+00  3.54086733E+00  2.92359985E+02  1.11148655E-02  -6.23101519E+01
-1.63348591E+00  3.56784272E+00  2.92410004E+02  1.11152120E-02  -6.22477952E+01
-1.69982588E+00  3.54780889E+00  2.92459991E+02  1.11218961E-02  -6.21854385E+01
-1.71037185E+00  3.65125370E+00  2.92559998E+02  1.11352690E-02  -6.21230818E+01
-1.57719493E+00  3.69768238E+00  2.92630005E+02  1.11416075E-02  -6.20607251E+01
-1.62134075E+00  3.76471186E+00  2.92609985E+02  1.11482944E-02  -6.19983685E+01
-1.53838122E+00  3.78857589E+00  2.92579987E+02  1.11680087E-02  -6.19360118E+01
-1.54515302E+00  3.80525303E+00  2.92539978E+02  1.11744646E-02  -6.18736551E+01
-1.59743369E+00  3.72709394E+00  2.92500000E+02  1.11942952E-02  -6.18112984E+01
-1.60195911E+00  3.71970820E+00  2.92489990E+02  1.12009840E-02  -6.18143018E+01
-1.48083484E+00  3.72117662E+00  2.92489990E+02  1.12075554E-02  -6.18173052E+01
-1.41261446E+00  3.83937526E+00  2.92529999E+02  1.12140113E-02  -6.18203087E+01
-1.36684203E+00  3.88136148E+00  2.92479980E+02  1.12271560E-02  -6.18233121E+01
-1.34814358E+00  3.93760753E+00  2.92369995E+02  1.12271560E-02  -6.18263156E+01
-1.28309441E+00  3.92562985E+00  2.92269989E+02  1.12404181E-02  -6.18293190E+01
-1.36036003E+00  4.01901340E+00  2.92199982E+02  1.12471087E-02  -6.18323224E+01
-1.48269212E+00  4.09589577E+00  2.92179993E+02  1.12604890E-02  -6.18353259E+01
-1.54205716E+00  4.01719666E+00  2.92269989E+02  1.12606054E-02  -6.18383293E+01
-1.64814115E+00  4.03864765E+00  2.92339996E+02  1.12475762E-02  -6.18413328E+01
-1.67830479E+00  4.01211834E+00  2.92449982E+02  1.12606054E-02  -6.18443362E+01
-1.59885156E+00  3.85996866E+00  2.92479980E+02  1.12540331E-02  -6.18473396E+01
-1.60841870E+00  3.88306570E+00  2.92500000E+02  1.12607237E-02  -6.18503431E+01
-1.50327253E+00  3.87567043E+00  2.92510010E+02  1.12608401E-02  -6.18533465E+01
-1.44990659E+00  3.94073224E+00  2.92519989E+02  1.12542668E-02  -6.18563499E+01
-1.38843250E+00  3.94267106E+00  2.92510010E+02  1.12479264E-02  -6.18593534E+01
-1.30080283E+00  3.97980905E+00  2.92500000E+02  1.12546179E-02  -6.18623568E+01
-1.26903343E+00  3.97640896E+00  2.92419983E+02  1.12414686E-02  -6.18653603E+01
-1.23117781E+00  4.02699900E+00  2.92309998E+02  1.12481592E-02  -6.18683637E+01
-1.34058642E+00  3.98347068E+00  2.92209991E+02  1.12479264E-02  -6.18713671E+01
-1.38062477E+00  3.89876556E+00  2.92179993E+02  1.12546179E-02  -6.18743706E+01
-1.38278580E+00  3.92663646E+00  2.92179993E+02  1.12479264E-02  -6.18773740E+01
-1.48446798E+00  3.82718945E+00  2.92169983E+02  1.12411194E-02  -6.18803775E+01
-1.42287064E+00  3.82598495E+00  2.92220001E+02  1.12410020E-02  -6.18833809E+01
-1.36289155E+00  3.70423222E+00  2.92260010E+02  1.12475762E-02  -6.18863843E+01
-1.24426067E+00  3.69724441E+00  2.92260010E+02  1.12476926E-02  -6.18893878E+01
-1.17569542E+00  3.68394208E+00  2.92220001E+02  1.12475762E-02  -6.18923912E+01
-1.11106300E+00  3.65694165E+00  2.92130005E+02  1.12476926E-02  -6.18953946E+01
-1.13611007E+00  3.67017961E+00  2.92059998E+02  1.12609575E-02  -6.18983981E+01
-1.19610488E+00  3.65948534E+00  2.92019989E+02  1.12674143E-02  -6.19014015E+01
-1.28768349E+00  3.67704844E+00  2.92029999E+02  1.12608401E-02  -6.19592181E+01
-1.36185741E+00  3.76209331E+00  2.92079987E+02  1.12476926E-02  -6.20170347E+01
-1.43123233E+00  3.74802852E+00  2.92130005E+02  1.12280883E-02  -6.20748512E+01
-1.42591763E+00  3.77358103E+00  2.92139984E+02  1.12216324E-02  -6.21326678E+01
-1.45977414E+00  3.70585322E+00  2.92139984E+02  1.12216324E-02  -6.21904844E+01
-1.52689612E+00  3.77920198E+00  2.92119995E+02  1.12217488E-02  -6.22483009E+01
-1.49826717E+00  3.78419042E+00  2.92139984E+02  1.12152919E-02  -6.23061175E+01
-1.40958393E+00  3.77010608E+00  2.92160004E+02  1.12021463E-02  -6.23639341E+01
-1.37324369E+00  3.81433058E+00  2.92190002E+02  1.11759724E-02  -6.24217506E+01
-1.36968625E+00  3.78372002E+00  2.92279999E+02  1.11628268E-02  -6.24795672E+01
-1.39710987E+00  3.77687860E+00  2.92289978E+02  1.11433426E-02  -6.25373838E+01
-1.36253858E+00  3.80542374E+00  2.92260010E+02  1.11232819E-02  -6.25952003E+01
-1.37967968E+00  3.83220744E+00  2.92229980E+02  1.11232819E-02  -6.26530169E+01
-1.44621527E+00  3.78726506E+00  2.92190002E+02  1.11100245E-02  -6.27108335E+01
-1.54717374E+00  3.71684408E+00  2.92169983E+02  1.11035686E-02  -6.27686501E+01
-1.65441704E+00  3.76886725E+00  2.92100006E+02  1.11101400E-02  -6.28264666E+01
-1.71785116E+00  3.73487735E+00  2.92089996E+02  1.11101400E-02  -6.28842832E+01
-1.74076486E+00  3.73308158E+00  2.92109985E+02  1.11037996E-02  -6.29420998E+01
-1.74224591E+00  3.75334835E+00  2.92100006E+02  1.11040296E-02  -6.29999163E+01
-1.70864606E+00  3.66420245E+00  2.92079987E+02  1.10976882E-02  -6.30577329E+01
-1.72738039E+00  3.65430140E+00  2.92079987E+02  1.10846628E-02  -6.31155495E+01
-1.74994791E+00  3.65242171E+00  2.92039978E+02  1.10780913E-02  -6.31733660E+01
-1.73625135E+00  3.64012647E+00  2.92019989E+02  1.10912332E-02  -6.32311826E+01
-1.76575887E+00  3.62034225E+00  2.91959991E+02  1.10846628E-02  -6.32889992E+01
-1.82389271E+00  3.67421007E+00  2.91910004E+02  1.10779768E-02  -6.33468157E+01
-1.80011559E+00  3.72371864E+00  2.91869995E+02  1.10912332E-02  -6.34046323E+01
-1.80329943E+00  3.64870000E+00  2.91839996E+02  1.10847773E-02  -6.34624489E+01
-1.79350924E+00  3.76017022E+00  2.91809998E+02  1.10584935E-02  -6.35202655E+01
-1.70489728E+00  3.70671344E+00  2.91779999E+02  1.10649494E-02  -6.35780820E+01
-1.59616387E+00  3.56826878E+00  2.91769989E+02  1.10583790E-02  -6.36358986E+01
-1.45086527E+00  3.32089853E+00  2.91750000E+02  1.10516939E-02  -6.35910787E+01
-1.48241234E+00  3.34525561E+00  2.91729980E+02  1.10581499E-02  -6.35462588E+01
-1.38684916E+00  3.18953490E+00  2.91709991E+02  1.10580353E-02  -6.35014389E+01
-1.32224202E+00  3.13018847E+00  2.91699982E+02  1.10579208E-02  -6.34566190E+01
-1.34452319E+00  3.13700914E+00  2.91669983E+02  1.10578053E-02  -6.34117991E+01
-1.35175025E+00  3.07937312E+00  2.91660004E+02  1.10579208E-02  -6.33669792E+01
-1.39578950E+00  3.04866862E+00  2.91639984E+02  1.10579208E-02  -6.33221593E+01
-1.38633692E+00  2.94611716E+00  2.91619995E+02  1.10643758E-02  -6.32773394E+01
-1.29811633E+00  3.07307506E+00  2.91619995E+02  1.10643758E-02  -6.32325195E+01
-1.26967418E+00  2.96237350E+00  2.91589996E+02  1.10646058E-02  -6.31876996E+01
-1.29956257E+00  2.87821150E+00  2.91570007E+02  1.10648349E-02  -6.31428797E+01
-1.23781586E+00  2.97365975E+00  2.91579987E+02  1.10648349E-02  -6.30980598E+01
-1.19255352E+00  3.05874252E+00  2.91600006E+02  1.10452380E-02  -6.30532399E+01
-1.12993407E+00  2.94357920E+00  2.91579987E+02  1.10254148E-02  -6.30084201E+01
-1.17817211E+00  3.03751111E+00  2.91570007E+02  1.10122766E-02  -6.29636002E+01
-1.24233949E+00  3.02913642E+00  2.91529999E+02  1.09858867E-02  -6.29187803E+01
-1.33676577E+00  3.05973506E+00  2.91500000E+02  1.09726349E-02  -6.28739604E+01
-1.39257431E+00  3.06991506E+00  2.91489990E+02  1.09725213E-02  -6.28291405E+01
-1.41410589E+00  3.08867526E+00  2.91449982E+02  1.09528173E-02  -6.27843206E+01
-1.49486279E+00  3.01138330E+00  2.91399994E+02  1.09525900E-02  -6.27395007E+01
-1.56440377E+00  3.00519300E+00  2.91329987E+02  1.09459087E-02  -6.26946808E+01
-1.61284781E+00  2.99538398E+00  2.91279999E+02  1.09719522E-02  -6.26498609E+01
-1.66638565E+00  3.03114510E+00  2.91269989E+02  1.09982258E-02  -6.26050410E+01
-1.69384551E+00  3.08109450E+00  2.91250000E+02  1.09983403E-02  -6.25602211E+01
-1.75746000E+00  3.10629940E+00  2.91260010E+02  1.09983403E-02  -6.25154012E+01
-1.70354044E+00  3.03567290E+00  2.91260010E+02  1.10117057E-02  -6.24705813E+01
-1.75645792E+00  3.09192348E+00  2.91220001E+02  1.10052517E-02  -6.24257614E+01
-1.68443513E+00  3.12833595E+00  2.91229980E+02  1.10186171E-02  -6.23809415E+01
-1.73888850E+00  3.17614675E+00  2.91239990E+02  1.10254148E-02  -6.23361216E+01
-1.77925110E+00  3.20985460E+00  2.91229980E+02  1.10255294E-02  -6.22913017E+01
-1.79288399E+00  3.20798874E+00  2.91260010E+02  1.10255294E-02  -6.22788951E+01
-1.76780939E+00  3.24239087E+00  2.91269989E+02  1.10386694E-02  -6.22664884E+01
-1.86384475E+00  3.24132776E+00  2.91299988E+02  1.10386694E-02  -6.22540817E+01
-1.96177733E+00  3.37067199E+00  2.91279999E+02  1.10387839E-02  -6.22416751E+01
-1.95008326E+00  3.43276548E+00  2.91260010E+02  1.10322135E-02  -6.22292684E+01
-1.76223230E+00  3.47355199E+00  2.91260010E+02  1.10387839E-02  -6.22168617E+01
-1.57479024E+00  3.43964028E+00  2.91260010E+02  1.10388994E-02  -6.22044551E+01
-1.43352759E+00  3.51275301E+00  2.91289978E+02  1.10191898E-02  -6.21920484E+01
-1.28278232E+00  3.48650169E+00  2.91220001E+02  1.09732049E-02  -6.21796417E+01
-1.28612697E+00  3.65215850E+00  2.91160004E+02  1.09667499E-02  -6.21672351E+01
-1.33956647E+00  3.78282046E+00  2.91079987E+02  1.09667499E-02  -6.21548284E+01
-1.36059642E+00  3.84220719E+00  2.91079987E+02  1.09930262E-02  -6.21424217E+01
-1.39759731E+00  3.86082339E+00  2.91059998E+02  1.09994821E-02  -6.21300151E+01
-1.35588074E+00  3.85023499E+00  2.91049988E+02  1.10125048E-02  -6.21176084E+01
-1.35258067E+00  3.75693703E+00  2.91039978E+02  1.10189607E-02  -6.21052017E+01
-1.37929928E+00  3.70882511E+00  2.91049988E+02  1.10187316E-02  -6.20927951E+01
-1.40859735E+00  3.72774434E+00  2.91059998E+02  1.10053653E-02  -6.20803884E+01
-1.26682615E+00  3.72127843E+00  2.91039978E+02  1.09855449E-02  -6.20679817E+01
-1.14935410E+00  3.69015050E+00  2.90979980E+02  1.09855449E-02  -6.20555751E+01
-1.03558731E+00  3.68422127E+00  2.90959991E+02  1.09987967E-02  -6.20431684E+01
-1.02984047E+00  3.84341908E+00  2.90949982E+02  1.09922271E-02  -6.20307617E+01
-1.04010403E+00  3.82822061E+00  2.90919983E+02  1.09857721E-02  -6.20183551E+01
-1.17414534E+00  3.86457038E+00  2.90919983E+02  1.09924553E-02  -6.20059484E+01
-1.14429760E+00  3.86308455E+00  2.90929993E+02  1.09860003E-02  -6.19935417E+01
-1.12240946E+00  3.94025469E+00  2.90910004E+02  1.09925698E-02  -6.19811351E+01
-1.09971964E+00  3.91237950E+00  2.90919983E+02  1.09927971E-02  -6.19687284E+01
-1.09967089E+00  3.86042976E+00  2.90910004E+02  1.09929126E-02  -6.19563217E+01
-1.14489377E+00  3.89001822E+00  2.90919983E+02  1.10060517E-02  -6.19439150E+01
-1.04548252E+00  3.98514295E+00  2.90919983E+02  1.09993666E-02  -6.19315084E+01
-1.13445449E+00  3.87953281E+00  2.90899994E+02  1.09994821E-02  -6.19191017E+01
-1.00198793E+00  3.98908377E+00  2.90910004E+02  1.10060517E-02  -6.19661184E+01
-1.02104938E+00  3.94810605E+00  2.90899994E+02  1.10060517E-02  -6.20131350E+01
-1.04947650E+00  3.81010532E+00  2.90869995E+02  1.09995957E-02  -6.20601517E+01
-1.12349629E+00  3.86710286E+00  2.90859985E+02  1.09930262E-02  -6.21071683E+01
-1.08591902E+00  3.86328220E+00  2.90850006E+02  1.10127339E-02  -6.21541850E+01
-9.30928171E-01  3.84799361E+00  2.90829987E+02  1.09995957E-02  -6.22012016E+01
-7.99452841E-01  3.79367948E+00  2.90829987E+02  1.10061653E-02  -6.22482183E+01
-7.24845767E-01  3.69456673E+00  2.90829987E+02  1.10127339E-02  -6.22952349E+01
-6.17607892E-01  3.69068098E+00  2.90820007E+02  1.09997103E-02  -6.23422516E+01
-5.97995162E-01  3.73341155E+00  2.90829987E+02  1.10129630E-02  -6.23892682E+01
-5.95479667E-01  3.80265760E+00  2.90859985E+02  1.10262157E-02  -6.24362849E+01
-6.05381131E-01  3.86588693E+00  2.90869995E+02  1.10133057E-02  -6.24833015E+01
-7.16479361E-01  3.90379548E+00  2.90859985E+02  1.10069644E-02  -6.25303182E+01
-7.48628438E-01  3.88757467E+00  2.90850006E+02  1.10071935E-02  -6.25773348E+01
-8.02092850E-01  3.97794080E+00  2.90829987E+02  1.10007366E-02  -6.26243515E+01
-8.05844069E-01  3.96085572E+00  2.90809998E+02  1.09811397E-02  -6.26713682E+01
-8.08715701E-01  3.90514064E+00  2.90769989E+02  1.09680016E-02  -6.27183848E+01
-8.56149614E-01  3.89399242E+00  2.90720001E+02  1.09549770E-02  -6.27654015E+01
-8.96633327E-01  3.85304880E+00  2.90669983E+02  1.09482938E-02  -6.28124181E+01
-7.90895760E-01  3.72087336E+00  2.90639984E+02  1.09481802E-02  -6.28594348E+01
-7.00976431E-01  3.64012098E+00  2.90589996E+02  1.09283617E-02  -6.29064514E+01
-6.62865222E-01  3.61167455E+00  2.90579987E+02  1.09413853E-02  -6.29534681E+01
-6.11707985E-01  3.61663342E+00  2.90570007E+02  1.09348167E-02  -6.30004847E+01
-6.02297068E-01  3.67801142E+00  2.90579987E+02  1.09544089E-02  -6.30475014E+01
-5.96356869E-01  3.68201828E+00  2.90619995E+02  1.09413853E-02  -6.30945180E+01
-6.15411460E-01  3.71740389E+00  2.90639984E+02  1.09479530E-02  -6.31415347E+01
-6.05789840E-01  3.74025917E+00  2.90669983E+02  1.09546361E-02  -6.31885513E+01
-5.64346075E-01  3.73156667E+00  2.90720001E+02  1.09481802E-02  -6.32355680E+01
-5.46787500E-01  3.70284653E+00  2.90739990E+02  1.09417262E-02  -6.32825846E+01
-5.09093523E-01  3.66884732E+00  2.90729980E+02  1.09287016E-02  -6.33296013E+01
-3.82573456E-01  3.63995028E+00  2.90729980E+02  1.09288152E-02  -6.33133680E+01
-2.07767203E-01  3.71619630E+00  2.90729980E+02  1.09288152E-02  -6.32971347E+01
-5.29446788E-02  3.79163051E+00  2.90729980E+02  1.09354984E-02  -6.32809013E+01
 2.70659775E-02  3.87690568E+00  2.90739990E+02  1.09420670E-02  -6.32646680E+01
 2.35586226E-01  3.85180211E+00  2.90799988E+02  1.09814825E-02  -6.32484347E+01
 3.46777439E-01  3.88555622E+00  2.90910004E+02  1.10009648E-02  -6.32322014E+01
 3.76673907E-01  3.91190720E+00  2.90959991E+02  1.10076508E-02  -6.32159681E+01
 3.06663394E-01  4.07848740E+00  2.91029999E+02  1.10206762E-02  -6.31997348E+01
 2.70224899E-01  3.96379972E+00  2.91070007E+02  1.10207908E-02  -6.31835014E+01
 2.98265755E-01  3.96680236E+00  2.91089996E+02  1.10209053E-02  -6.31672681E+01
 3.23764086E-01  4.02399635E+00  2.91049988E+02  1.10011939E-02  -6.31510348E+01
 3.66608232E-01  4.02835274E+00  2.91029999E+02  1.10013084E-02  -6.31348015E+01
 2.68277287E-01  4.03910017E+00  2.91010010E+02  1.09949661E-02  -6.31185682E+01
 2.17289329E-01  4.01212025E+00  2.90989990E+02  1.09819379E-02  -6.31023348E+01
 2.92492390E-01  3.89001918E+00  2.90949982E+02  1.09687988E-02  -6.30861015E+01
 3.39665890E-01  3.80587292E+00  2.90910004E+02  1.09556597E-02  -6.30698682E+01
 3.09810042E-01  3.76828599E+00  2.90869995E+02  1.09490901E-02  -6.30536349E+01
 2.41351753E-01  3.73220444E+00  2.90820007E+02  1.09424079E-02  -6.30374016E+01
 2.29359284E-01  3.74999237E+00  2.90789978E+02  1.09357247E-02  -6.30211683E+01
 2.48063728E-01  3.73477101E+00  2.90750000E+02  1.09358383E-02  -6.30049349E+01
 2.43158668E-01  3.76014590E+00  2.90729980E+02  1.09291561E-02  -6.29887016E+01
 2.40964562E-01  3.72621703E+00  2.90739990E+02  1.09358383E-02  -6.29724683E+01
 3.36999059E-01  3.77599144E+00  2.90760010E+02  1.09227002E-02  -6.29562350E+01
 3.29026669E-01  3.83792210E+00  2.90760010E+02  1.09292688E-02  -6.29400017E+01
 3.29710007E-01  3.84589267E+00  2.90779999E+02  1.09424079E-02  -6.29237684E+01
 3.49533170E-01  3.91643333E+00  2.90809998E+02  1.09557733E-02  -6.29075350E+01
 4.25535262E-01  4.04869890E+00  2.90850006E+02  1.09755965E-02  -6.28913017E+01
 4.24207538E-01  3.96939707E+00  2.90880005E+02  1.09822797E-02  -6.28750684E+01
 4.04630154E-01  3.98350239E+00  2.90899994E+02  1.09888511E-02  -6.28588351E+01
 3.94041330E-01  4.01872826E+00  2.90929993E+02  1.09757101E-02  -6.28426018E+01
 4.50898856E-01  4.08418560E+00  2.90940002E+02  1.09692542E-02  -6.28212418E+01
 4.85416085E-01  4.26043606E+00  2.90929993E+02  1.09624555E-02  -6.27998817E+01
 5.03454983E-01  4.22208881E+00  2.90959991E+02  1.09691396E-02  -6.27785217E+01
 5.25553465E-01  4.21939516E+00  2.90979980E+02  1.09689124E-02  -6.27571617E+01
 6.04889452E-01  4.19764137E+00  2.90989990E+02  1.09753693E-02  -6.27358017E+01
 6.83492839E-01  4.22000742E+00  2.91010010E+02  1.09753693E-02  -6.27144417E+01
 8.31263781E-01  4.31669044E+00  2.91039978E+02  1.09883957E-02  -6.26930817E+01
 8.21203589E-01  4.34609604E+00  2.91079987E+02  1.09883957E-02  -6.26717216E+01
 8.85572851E-01  4.27626610E+00  2.91130005E+02  1.09948516E-02  -6.26503616E+01
 8.57281744E-01  4.21367645E+00  2.91139984E+02  1.09815961E-02  -6.26290016E+01
 8.61867130E-01  4.23621464E+00  2.91169983E+02  1.09747993E-02  -6.26076416E+01
 8.86471570E-01  4.20661020E+00  2.91179993E+02  1.09746847E-02  -6.25862816E+01
 9.12470579E-01  4.25629044E+00  2.91190002E+02  1.09680016E-02  -6.25649216E+01
 9.17349935E-01  4.17234373E+00  2.91229980E+02  1.09614320E-02  -6.25435616E+01
 9.43512678E-01  4.32733440E+00  2.91279999E+02  1.09550916E-02  -6.25222015E+01
 8.42176974E-01  4.21468163E+00  2.91309998E+02  1.09553188E-02  -6.25008415E+01
 7.70491838E-01  4.15720177E+00  2.91339996E+02  1.09290425E-02  -6.24794815E+01
 7.78884351E-01  4.04468775E+00  2.91339996E+02  1.09357247E-02  -6.24581215E+01
 7.59562254E-01  4.01986885E+00  2.91350006E+02  1.09358383E-02  -6.24367615E+01
 9.20530260E-01  4.25762367E+00  2.91309998E+02  1.09425215E-02  -6.24154015E+01
 8.34267557E-01  4.02852249E+00  2.91320007E+02  1.09425215E-02  -6.23940414E+01
 9.31747258E-01  4.03584099E+00  2.91329987E+02  1.09492037E-02  -6.23726814E+01
 1.00054884E+00  4.04303455E+00  2.91369995E+02  1.09490901E-02  -6.23513214E+01
 1.10826755E+00  4.05114079E+00  2.91389984E+02  1.09427487E-02  -6.23299614E+01
 1.22988188E+00  4.20586681E+00  2.91429993E+02  1.09624555E-02  -6.23086014E+01
 1.34898853E+00  4.17654753E+00  2.91510010E+02  1.09758247E-02  -6.22872414E+01
 1.33286929E+00  4.38699007E+00  2.91609985E+02  1.09760519E-02  -6.22658813E+01
 1.39203453E+00  4.44198895E+00  2.91739990E+02  1.09631382E-02  -6.22445213E+01
 1.39024031E+00  4.43626356E+00  2.91839996E+02  1.09631382E-02  -6.22231613E+01
