     atm_u           atm_v           atm_T           atm_q           R_net     
 9.86370564E-01  9.07013297E-01  2.83750000E+02  7.79982843E-03  -1.57815857E+01
 1.01801288E+00  9.89974618E-01  2.83750000E+02  7.80060468E-03  -1.33765869E+01
 1.31536639E+00  1.18436098E+00  2.83750000E+02  7.79982843E-03  -1.15469360E+01
 1.45885026E+00  1.23282433E+00  2.83750000E+02  7.74771441E-03  -1.35502930E+01
 1.57343745E+00  1.50887191E+00  2.83750000E+02  7.69590959E-03  -1.26173096E+01
 1.53492630E+00  1.34372652E+00  2.83750000E+02  7.74771441E-03  -1.22630920E+01
 1.38091099E+00  1.26094604E+00  2.83750000E+02  7.74848554E-03  -9.70135498E+00
 1.36386895E+00  1.03148508E+00  2.83750000E+02  7.80060468E-03  -8.49435425E+00
 1.65035415E+00  7.90715754E-01  2.83750000E+02  7.80060468E-03  -8.59814453E+00
 1.64155543E+00  5.46073139E-01  2.83850006E+02  7.80060468E-03  -9.84655762E+00
 1.48895454E+00  3.05637270E-01  2.83949982E+02  7.80138094E-03  -8.08377075E+00
 1.99052405E+00  3.43822539E-01  2.83850006E+02  7.80215766E-03  -5.46173096E+00
 1.93822396E+00  2.13981062E-01  2.83850006E+02  7.80215766E-03  -7.79406738E+00
 1.53341603E+00  1.42250165E-01  2.83850006E+02  7.80293485E-03  -8.27645874E+00
 9.77493644E-01  4.35208231E-01  2.83750000E+02  7.80371111E-03  -7.95394897E+00
 1.04683340E+00  6.06827796E-01  2.83649994E+02  7.75157101E-03  -8.73461914E+00
 7.81053841E-01  4.86163497E-01  2.83549988E+02  7.75234355E-03  -6.89535522E+00
 5.86984038E-01  5.43552935E-01  2.83549988E+02  7.75311468E-03  -6.47875977E+00
 6.53257549E-01  7.70295084E-01  2.83549988E+02  7.70127447E-03  -8.11495972E+00
 7.67841399E-01  1.01159251E+00  2.83449982E+02  7.70127447E-03  -9.03234863E+00
 9.00871873E-01  1.14892554E+00  2.83449982E+02  7.65050156E-03  -9.72863770E+00
 5.74381649E-01  9.26383197E-01  2.83350006E+02  7.65050156E-03  -1.35581970E+01
 5.32703817E-01  1.15287757E+00  2.83350006E+02  7.59926951E-03  -1.51333313E+01
 5.96277833E-01  1.24452913E+00  2.83250000E+02  7.49771437E-03  -1.54231262E+01
 1.92059219E-01  1.36656988E+00  2.83250000E+02  7.54834013E-03  -1.47380981E+01
 1.96131878E-02  1.72868562E+00  2.83350006E+02  7.60002621E-03  -1.14270630E+01
 2.48543713E-02  1.97829986E+00  2.83449982E+02  7.60002621E-03  -9.21932983E+00
 1.32561490E-01  1.80513906E+00  2.83549988E+02  7.65126338E-03  -7.81909180E+00
 3.25198591E-01  1.92269242E+00  2.83549988E+02  7.70204142E-03  -5.69000244E+00
 4.47030127E-01  1.69194090E+00  2.83449982E+02  7.70204142E-03  -3.74237061E+00
 4.35390472E-01  1.59151971E+00  2.83449982E+02  7.70204142E-03  -4.57284546E+00
 3.05736542E-01  1.34570611E+00  2.83449982E+02  7.70204142E-03  -6.45071411E+00
 3.27736855E-01  1.20627058E+00  2.83350006E+02  7.70127447E-03  -4.33947754E+00
 3.25440347E-01  1.50522041E+00  2.83449982E+02  7.70050753E-03  1.32489014E+00
 1.58301353E-01  1.53184223E+00  2.83549988E+02  7.75234355E-03  2.73214722E+00
 5.55909276E-01  1.47897434E+00  2.83649994E+02  7.80371111E-03  3.59945679E+00
 1.02491045E+00  1.09524369E+00  2.83750000E+02  7.85616040E-03  6.72064209E+00
 6.04840994E-01  1.72715592E+00  2.83850006E+02  7.85616040E-03  1.29397278E+01
 7.05877483E-01  2.14693666E+00  2.83949982E+02  7.96199962E-03  2.34032288E+01
 7.31070936E-01  1.90450394E+00  2.84049988E+02  8.01539049E-03  3.59832764E+01
 8.23232472E-01  1.86651766E+00  2.84250000E+02  8.12312588E-03  3.14336243E+01
 8.31200600E-01  2.17669582E+00  2.84250000E+02  8.12231749E-03  2.52529602E+01
 9.09664512E-01  2.62695837E+00  2.84350006E+02  8.12231749E-03  3.44484253E+01
 1.52553201E+00  3.12780309E+00  2.84350006E+02  8.06829520E-03  4.01616211E+01
 1.95252228E+00  3.34134030E+00  2.84350006E+02  7.85459671E-03  5.12728882E+01
 1.92897582E+00  3.07505322E+00  2.84449982E+02  7.85381440E-03  7.07241821E+01
 1.95718646E+00  2.41692376E+00  2.84549988E+02  7.90577475E-03  8.63890381E+01
 1.91741931E+00  2.12205148E+00  2.84549988E+02  7.90498778E-03  7.68944702E+01
 1.70539749E+00  1.84166217E+00  2.84649994E+02  8.01060349E-03  1.09283295E+02
 2.21149731E+00  2.01230693E+00  2.84949982E+02  8.00980721E-03  1.19974548E+02
 2.22263741E+00  1.79985607E+00  2.85049988E+02  8.00980721E-03  1.15163269E+02
 2.11216497E+00  1.39271653E+00  2.85250000E+02  8.11746716E-03  1.09773041E+02
 2.20791769E+00  1.19381702E+00  2.85250000E+02  7.90341478E-03  1.00219574E+02
 2.29764080E+00  1.76941991E+00  2.85250000E+02  8.00980721E-03  9.13037415E+01
 2.24048090E+00  1.64579642E+00  2.85250000E+02  8.06347840E-03  6.21795349E+01
 2.92845774E+00  1.88003600E+00  2.85149994E+02  7.95645360E-03  6.62669067E+01
 2.32242393E+00  2.12810898E+00  2.84850006E+02  7.48951128E-03  8.05335693E+01
 2.39653301E+00  1.10735261E+00  2.84750000E+02  7.59095373E-03  9.64627686E+01
 1.88021660E+00  1.25394797E+00  2.84850006E+02  7.69284880E-03  8.67569580E+01
 1.90954852E+00  1.74977827E+00  2.84850006E+02  7.74463220E-03  9.17096863E+01
 2.01761937E+00  1.55939460E+00  2.84850006E+02  7.74463220E-03  1.04951141E+02
 1.79813576E+00  1.83619380E+00  2.84850006E+02  7.69208279E-03  1.20774353E+02
 1.88528478E+00  2.04306173E+00  2.84949982E+02  7.79594947E-03  1.25188904E+02
 2.21243429E+00  1.71613920E+00  2.85049988E+02  7.79594947E-03  1.44371948E+02
 2.29176712E+00  1.67732012E+00  2.85149994E+02  7.69208279E-03  1.51316895E+02
 2.61312342E+00  1.25761175E+00  2.85149994E+02  7.48802116E-03  1.52822266E+02
 1.90413582E+00  6.74289823E-01  2.85250000E+02  7.79594947E-03  1.48254333E+02
 2.13959503E+00  1.45953166E+00  2.85350006E+02  7.58944359E-03  1.21916809E+02
 2.28347969E+00  9.92885292E-01  2.85350006E+02  7.58944359E-03  1.01575958E+02
 1.86309206E+00  1.01157653E+00  2.85350006E+02  7.33813876E-03  9.13265076E+01
 1.34435034E+00  1.02412021E+00  2.85549988E+02  7.48802116E-03  9.58437805E+01
 1.22509348E+00  1.27751553E+00  2.85750000E+02  7.69131863E-03  1.17806793E+02
 1.33476949E+00  1.82372987E+00  2.85850006E+02  7.95407873E-03  1.35010193E+02
 2.04850602E+00  1.45042169E+00  2.86049988E+02  8.00741557E-03  1.33249451E+02
 2.01195312E+00  1.88935006E+00  2.86049988E+02  7.95407873E-03  1.69654785E+02
 2.45492554E+00  1.80992830E+00  2.86149994E+02  7.90105574E-03  1.81923157E+02
 2.13612890E+00  2.02003789E+00  2.86250000E+02  7.84834661E-03  1.81774597E+02
 2.05958533E+00  2.30352092E+00  2.86250000E+02  7.84834661E-03  1.72395111E+02
 2.41986537E+00  1.82349992E+00  2.86149994E+02  7.79594947E-03  1.51947906E+02
 2.29402542E+00  1.46145403E+00  2.86250000E+02  7.90105574E-03  1.36183716E+02
 2.38260293E+00  2.59106231E+00  2.85949982E+02  7.84834661E-03  1.48456879E+02
 1.98297071E+00  2.57494211E+00  2.85949982E+02  8.00821278E-03  1.35420441E+02
 1.95164669E+00  2.49799442E+00  2.85949982E+02  8.17015115E-03  1.48116394E+02
 2.28546047E+00  2.07960820E+00  2.85850006E+02  7.74540240E-03  1.41946106E+02
 2.03101230E+00  1.33412504E+00  2.86049988E+02  7.84990843E-03  1.30617004E+02
 1.78816462E+00  1.38205171E+00  2.86149994E+02  7.84990843E-03  1.16541779E+02
 2.07998037E+00  1.29467452E+00  2.86149994E+02  7.84990843E-03  1.13633118E+02
 1.77583086E+00  1.22964418E+00  2.86250000E+02  7.74463220E-03  1.18755249E+02
 1.81567752E+00  1.01474845E+00  2.86350006E+02  7.69284880E-03  1.27333282E+02
 1.78451562E+00  1.18114519E+00  2.86649994E+02  7.79672526E-03  1.18984131E+02
 1.87531185E+00  9.88739252E-01  2.86649994E+02  7.64137041E-03  1.14555908E+02
 1.84230483E+00  5.03996789E-01  2.86649994E+02  7.43850088E-03  8.96265259E+01
 1.80437291E+00  3.05185765E-01  2.86649994E+02  7.69361341E-03  6.92814636E+01
 1.54480422E+00  1.05379307E+00  2.86750000E+02  7.64137041E-03  6.03088379E+01
 1.48856378E+00  1.50949562E+00  2.86549988E+02  7.74463220E-03  5.00901794E+01
 1.19548738E+00  1.72650206E+00  2.86549988E+02  7.69284880E-03  3.91669006E+01
 7.88134754E-01  2.01108027E+00  2.86449982E+02  7.69284880E-03  2.97821655E+01
 3.39368165E-01  2.07239676E+00  2.86350006E+02  7.79594947E-03  2.63160706E+01
-2.41396844E-01  3.00030446E+00  2.86250000E+02  7.90105574E-03  2.18461609E+01
-2.32575044E-01  2.89065886E+00  2.86149994E+02  7.90027063E-03  1.71316528E+01
-1.51239231E-01  2.56836271E+00  2.86049988E+02  7.84756616E-03  9.05508423E+00
-1.41346961E-01  2.07876110E+00  2.85949982E+02  7.84756616E-03  -2.82592773E-01
-4.71015841E-01  1.64754093E+00  2.85750000E+02  7.95328896E-03  -1.44997559E+01
-5.45926154E-01  1.49579370E+00  2.85449982E+02  7.84678478E-03  -2.13496704E+01
-6.38592601E-01  1.39465606E+00  2.85149994E+02  7.79439881E-03  -2.02097778E+01
-6.29326165E-01  1.53627896E+00  2.85049988E+02  7.74155185E-03  -2.53090820E+01
-8.36687505E-01  1.44098854E+00  2.84850006E+02  7.63757247E-03  -2.70435486E+01
-8.07178378E-01  1.33579385E+00  2.84850006E+02  7.74078211E-03  -3.08067017E+01
-8.59122157E-01  8.53595674E-01  2.84750000E+02  7.74001190E-03  -3.15329285E+01
-9.90278125E-01  7.33225405E-01  2.84549988E+02  7.74001190E-03  -3.14948425E+01
-1.04727149E+00  1.21872509E+00  2.84350006E+02  7.68749509E-03  -3.21928406E+01
-1.20578742E+00  1.18949425E+00  2.84350006E+02  7.63529493E-03  -3.15770874E+01
-1.34127951E+00  8.47333312E-01  2.84049988E+02  7.58341048E-03  -3.32304993E+01
-1.89152181E+00  1.40737569E+00  2.83750000E+02  7.48132542E-03  -3.54613953E+01
-1.40615940E+00  1.54552531E+00  2.83750000E+02  7.48058176E-03  -3.62665405E+01
-1.22636914E+00  1.30396354E+00  2.83949982E+02  7.58190313E-03  -3.35299072E+01
-8.82665157E-01  1.31529665E+00  2.83949982E+02  7.58115109E-03  -2.96506042E+01
-7.50467598E-01  1.10679364E+00  2.83750000E+02  7.63226021E-03  -2.80570374E+01
-7.56532729E-01  8.33439529E-01  2.83649994E+02  7.68291391E-03  -2.99705200E+01
-8.76678348E-01  1.01272702E+00  2.83649994E+02  7.63150258E-03  -4.06087036E+01
-1.18769240E+00  1.39519060E+00  2.83449982E+02  7.47835310E-03  -4.46854858E+01
-1.16812444E+00  1.52110803E+00  2.83250000E+02  7.37899635E-03  -4.42326660E+01
-1.00147331E+00  1.31171799E+00  2.83250000E+02  7.47835310E-03  -4.35180969E+01
-1.31036913E+00  1.10582304E+00  2.82850006E+02  7.27936206E-03  -4.25156860E+01
-1.48297429E+00  8.95072699E-01  2.82250000E+02  7.03723123E-03  -4.08739624E+01
-1.55610895E+00  1.04170942E+00  2.82350006E+02  7.03723123E-03  -3.88277893E+01
-1.19666994E+00  1.04166162E+00  2.82350006E+02  7.13321334E-03  -3.83333740E+01
-9.14080143E-01  6.92922473E-01  2.82149994E+02  7.08437478E-03  -3.73183289E+01
-9.66019571E-01  8.65437210E-01  2.82250000E+02  7.22963549E-03  -3.74700012E+01
-1.25935578E+00  9.28194463E-01  2.82350006E+02  7.18021253E-03  -3.91670227E+01
-9.82607245E-01  1.29666817E+00  2.82149994E+02  7.08367117E-03  -3.96106567E+01
-1.03968835E+00  1.05214274E+00  2.81949982E+02  7.18021253E-03  -3.94235840E+01
-1.01489234E+00  1.27348673E+00  2.82149994E+02  7.08367117E-03  -3.88749084E+01
-9.04266655E-01  9.87590849E-01  2.81750000E+02  7.03583378E-03  -3.74037476E+01
-1.18807578E+00  1.01885760E+00  2.81850006E+02  6.94032805E-03  -3.48889465E+01
-1.15606999E+00  1.33812273E+00  2.81750000E+02  6.89266622E-03  -3.39332275E+01
-8.84535909E-01  7.95796633E-01  2.81649994E+02  6.93963887E-03  -3.44904785E+01
-1.22313523E+00  5.85494339E-01  2.81949982E+02  7.03443773E-03  -3.59588928E+01
-1.49001682E+00  7.98928261E-01  2.81850006E+02  7.08226580E-03  -3.82636719E+01
-1.50899923E+00  1.07473373E+00  2.81750000E+02  6.93963887E-03  -3.88276367E+01
-1.34732115E+00  1.14561498E+00  2.81649994E+02  6.89266622E-03  -3.79428711E+01
-8.99272978E-01  6.75402105E-01  2.81449982E+02  6.94032805E-03  -3.92348022E+01
-1.04770386E+00  4.51604664E-01  2.81750000E+02  7.03513576E-03  -3.88061218E+01
-9.23089802E-01  8.49129856E-01  2.81449982E+02  6.89335028E-03  -3.83731689E+01
-1.18829131E+00  1.33783746E+00  2.81649994E+02  6.89335028E-03  -3.74724731E+01
-1.14829910E+00  1.42672896E+00  2.81350006E+02  6.80024037E-03  -3.64543762E+01
-6.24822438E-01  1.44890606E+00  2.81549988E+02  6.84665423E-03  -3.82366028E+01
-6.18879676E-01  1.20498943E+00  2.81049988E+02  6.70824572E-03  -3.70044861E+01
-9.98307168E-01  1.53405416E+00  2.80949982E+02  6.61735609E-03  -3.72461243E+01
-8.49868000E-01  1.54422092E+00  2.81149994E+02  6.75410451E-03  -3.71599121E+01
-1.15081966E+00  1.77892208E+00  2.81350006E+02  6.75410451E-03  -3.82867432E+01
-4.50971633E-01  1.46353424E+00  2.81449982E+02  6.89403433E-03  -3.64798584E+01
-2.77671516E-01  1.18613744E+00  2.80350006E+02  6.39552623E-03  -3.21479187E+01
-5.77746570E-01  1.08528066E+00  2.79949982E+02  6.26524026E-03  -3.03362122E+01
-7.21780479E-01  8.91169727E-01  2.79449982E+02  6.09518681E-03  -3.35571899E+01
-6.72630966E-01  7.49708831E-01  2.79350006E+02  5.92923956E-03  -3.40686035E+01
-1.06308091E+00  1.31822240E+00  2.79549988E+02  6.05331827E-03  -3.75819702E+01
-9.09152985E-01  1.40135336E+00  2.79750000E+02  6.13792147E-03  -3.54703064E+01
-6.29355490E-01  1.47148991E+00  2.80250000E+02  6.26648311E-03  -3.59453125E+01
-5.44198155E-01  1.50199950E+00  2.79949982E+02  6.18092157E-03  -3.43791199E+01
-3.64668250E-01  1.03459466E+00  2.79350006E+02  5.97153185E-03  -3.41619263E+01
-1.28416494E-01  3.95062119E-01  2.79049988E+02  5.88955265E-03  -3.35390930E+01
-8.55614468E-02  2.63440013E-01  2.78549988E+02  5.68895647E-03  -3.06490784E+01
-1.81239143E-01  5.56952953E-01  2.78649994E+02  5.72858332E-03  -2.77424316E+01
-9.94732082E-01  1.03502071E+00  2.78549988E+02  5.57152834E-03  -2.97404785E+01
-5.86688399E-01  1.05800188E+00  2.78549988E+02  5.72858332E-03  -2.88318176E+01
-4.30972070E-01  8.60486150E-01  2.78649994E+02  5.72858332E-03  -1.74341431E+01
-4.12342787E-01  1.13385761E+00  2.78850006E+02  5.72858332E-03  -2.20641174E+01
-5.25256515E-01  1.52371049E+00  2.79049988E+02  5.80857368E-03  -3.09119568E+01
-8.72628331E-01  1.21867573E+00  2.78949982E+02  5.93041675E-03  -2.98084106E+01
-9.48628962E-01  1.13516688E+00  2.79250000E+02  5.92982816E-03  -2.95791626E+01
-6.67697251E-01  9.57901239E-01  2.79750000E+02  6.26586145E-03  -3.37081299E+01
-6.72257721E-01  1.20348620E+00  2.79649994E+02  6.09579217E-03  -2.99057922E+01
-8.82594347E-01  1.39183998E+00  2.79750000E+02  6.09518681E-03  -2.76349182E+01
-8.14552724E-01  1.65828705E+00  2.79949982E+02  6.17969455E-03  -2.68909302E+01
-1.04588878E+00  1.45019221E+00  2.80449982E+02  6.39489153E-03  -3.21953735E+01
-3.11178267E-01  1.20342803E+00  2.80250000E+02  6.35057269E-03  -3.12320862E+01
-1.34516990E+00  1.80246258E+00  2.79949982E+02  6.17846940E-03  -2.79744873E+01
-1.46513152E+00  1.53471327E+00  2.80350006E+02  6.34994265E-03  -2.54554138E+01
-1.48351991E+00  1.31606209E+00  2.80750000E+02  6.52561849E-03  -1.75297852E+01
-1.34486222E+00  1.48573387E+00  2.80850006E+02  6.56971475E-03  -9.07385254E+00
-1.43030071E+00  1.79116082E+00  2.81250000E+02  6.70491904E-03  -4.63739014E+00
-1.32338202E+00  1.68388677E+00  2.81350006E+02  6.75075501E-03  3.47927856E+00
-1.58961678E+00  1.53287745E+00  2.81549988E+02  6.84325816E-03  2.05143738E+01
-1.09737659E+00  1.41446924E+00  2.81850006E+02  6.98343106E-03  2.87914734E+01
-8.86795163E-01  1.74953270E+00  2.82149994E+02  7.03094853E-03  4.80502930E+01
-4.39436644E-01  1.79238081E+00  2.82350006E+02  7.07875285E-03  7.04860229E+01
-5.00299037E-01  1.59638178E+00  2.82850006E+02  7.22318096E-03  9.34820251E+01
-4.65871006E-01  1.52025092E+00  2.83350006E+02  7.37021212E-03  1.15675293E+02
-1.17752105E-01  1.31530941E+00  2.83850006E+02  7.51988590E-03  1.34638916E+02
-3.92358810E-01  1.64845705E+00  2.84250000E+02  7.62165990E-03  1.18206238E+02
-4.95111287E-01  1.83637595E+00  2.84449982E+02  7.62165990E-03  1.09257904E+02
-7.03558981E-01  1.65692186E+00  2.84649994E+02  7.77584082E-03  1.56375183E+02
-8.62823546E-01  1.89741170E+00  2.85250000E+02  7.88067468E-03  2.80643921E+02
-1.00075567E+00  1.82019150E+00  2.85949982E+02  8.14745296E-03  2.60421051E+02
-1.62667859E+00  1.58628905E+00  2.85949982E+02  8.14745296E-03  2.63478363E+02
-9.90518332E-01  1.94898880E+00  2.86350006E+02  8.25671013E-03  2.86567963E+02
-2.41423979E-01  1.90980482E+00  2.86649994E+02  8.09330586E-03  2.73666687E+02
-5.32481015E-01  2.02994990E+00  2.87049988E+02  8.14745296E-03  2.74841217E+02
-9.37345028E-01  2.19290996E+00  2.87149994E+02  8.09330586E-03  2.32760132E+02
-3.87976110E-01  2.02092838E+00  2.87449982E+02  8.09330586E-03  2.38004639E+02
-1.24661112E+00  2.04322410E+00  2.87549988E+02  8.14745296E-03  2.90578156E+02
-5.80194294E-01  2.25321627E+00  2.87949982E+02  8.25671013E-03  3.29113770E+02
-4.48578507E-01  2.56447744E+00  2.87949982E+02  8.14826041E-03  2.99794891E+02
-3.11638087E-01  2.49802136E+00  2.88049988E+02  8.04027542E-03  3.17559937E+02
 6.82568729E-01  1.69793987E+00  2.88449982E+02  7.98675977E-03  3.71546783E+02
 5.79636037E-01  2.35985637E+00  2.88649994E+02  7.88145605E-03  3.99077087E+02
 1.49070203E-01  2.30518508E+00  2.88750000E+02  7.98755232E-03  3.83270416E+02
 4.85976040E-01  2.52363372E+00  2.88750000E+02  7.77661195E-03  2.88218506E+02
 1.32667220E+00  1.01431787E+00  2.88549988E+02  7.72465393E-03  3.45693359E+02
 6.19238853E-01  2.41177177E+00  2.89049988E+02  7.27069797E-03  4.14998688E+02
 5.68594337E-01  2.42421150E+00  2.89149994E+02  7.42005231E-03  3.80032837E+02
 6.86091423E-01  2.33113265E+00  2.89449982E+02  7.57212332E-03  4.42281952E+02
 1.82024515E+00  2.23183966E+00  2.89350006E+02  7.67452735E-03  2.95875763E+02
 2.20865846E+00  1.51796865E+00  2.88350006E+02  7.47093325E-03  8.45558777E+01
 1.89560711E+00  9.49248552E-01  2.88149994E+02  7.52212433E-03  1.16107330E+02
 1.62072253E+00  -7.11448133E-01  2.88250000E+02  7.52212433E-03  2.05419403E+02
 1.68012857E+00  9.08442438E-01  2.88949982E+02  7.47241639E-03  3.64738342E+02
 1.87862313E+00  2.71307468E+00  2.89549988E+02  7.52287079E-03  4.36330658E+02
 1.30150974E+00  3.27054620E+00  2.89449982E+02  7.47241639E-03  3.98042603E+02
 1.53679442E+00  2.79541826E+00  2.89250000E+02  7.47315818E-03  3.07840698E+02
 1.01599860E+00  2.22940493E+00  2.89049988E+02  7.37240585E-03  3.80961914E+02
 2.84247041E-01  2.53410792E+00  2.88850006E+02  7.42299808E-03  3.19451630E+02
-1.45843714E-01  2.25528908E+00  2.88949982E+02  7.47315818E-03  3.44211975E+02
 9.94696081E-01  1.75811815E+00  2.89350006E+02  7.27502769E-03  2.23228699E+02
 2.40419865E+00  2.67952013E+00  2.89250000E+02  7.17807421E-03  1.92360199E+02
 1.35759079E+00  1.75651562E+00  2.89449982E+02  7.17878714E-03  2.48687561E+02
 2.61619544E+00  2.04399610E+00  2.89949982E+02  7.17878714E-03  2.89612366E+02
 2.21772170E+00  4.35098052E-01  2.89449982E+02  7.08296802E-03  1.97941376E+02
 2.86952400E+00  1.78612244E+00  2.89449982E+02  6.98758941E-03  2.15761902E+02
 2.20403934E+00  8.15297842E-01  2.89350006E+02  6.84733409E-03  1.32139679E+02
 2.61320877E+00  1.30289698E+00  2.89549988E+02  6.94101769E-03  2.07048462E+02
 3.09720039E+00  2.81866580E-01  2.89649994E+02  7.03653181E-03  1.86348816E+02
 3.08885860E+00  5.05819142E-01  2.89449982E+02  6.98897708E-03  1.17775635E+02
 2.95469785E+00  5.74334621E-01  2.89549988E+02  6.84801443E-03  1.99947968E+02
 2.98748446E+00  7.89326429E-01  2.89649994E+02  6.70957798E-03  1.75711670E+02
 2.36159825E+00  1.11128426E+00  2.89649994E+02  6.70957798E-03  1.56672791E+02
 2.29083395E+00  1.53937662E+00  2.89549988E+02  6.52950443E-03  1.33116150E+02
 2.14516068E+00  9.59575295E-01  2.89449982E+02  6.57362677E-03  1.17189575E+02
 2.23998642E+00  7.81962927E-03  2.89549988E+02  6.70957798E-03  9.37340088E+01
 1.97103536E+00  -5.98848104E-01  2.89350006E+02  7.08367117E-03  5.05858765E+01
 2.20616460E+00  -2.47461975E-01  2.88850006E+02  7.22820032E-03  4.60041199E+01
 1.66481984E+00  -3.90480697E-01  2.89049988E+02  7.32648233E-03  2.55611572E+01
 1.72639394E+00  1.11641556E-01  2.88949982E+02  7.52660539E-03  3.60529480E+01
 1.82576215E+00  1.24469176E-01  2.88750000E+02  7.52660539E-03  1.95036621E+01
 1.69652927E+00  -4.29288477E-01  2.88649994E+02  7.32575497E-03  3.54122925E+00
 1.78815722E+00  -8.11991394E-02  2.88149994E+02  7.32502760E-03  -1.83147888E+01
 1.99777973E+00  -9.42139179E-02  2.87350006E+02  7.32502760E-03  -3.16312866E+01
 1.62341046E+00  -2.95023084E-01  2.86949982E+02  7.22676516E-03  -3.66510620E+01
 1.14609003E+00  -1.24200547E+00  2.86449982E+02  7.22604850E-03  -3.27555847E+01
 2.52605259E-01  -1.06032574E+00  2.86549988E+02  7.42373476E-03  -2.01636353E+01
 1.49790555E-01  -4.66543466E-01  2.86549988E+02  7.62544200E-03  -1.98414917E+01
-9.63809416E-02  -6.22583926E-01  2.86449982E+02  7.77969928E-03  -1.65547791E+01
-1.14572935E-01  -6.70278311E-01  2.86049988E+02  8.04426707E-03  -1.48171692E+01
-2.46171907E-01  -6.12371981E-01  2.85750000E+02  8.26080795E-03  -2.48323975E+01
-9.89308879E-02  -4.38990504E-01  2.85350006E+02  8.15068837E-03  -3.50992126E+01
-2.22458895E-02  -5.09514570E-01  2.85149994E+02  8.25916883E-03  -3.40119324E+01
 2.57308811E-01  -4.40331876E-01  2.84750000E+02  8.20436329E-03  -2.70131531E+01
 2.06885815E-01  -2.17251629E-01  2.84350006E+02  7.98755232E-03  -1.91062622E+01
 4.24215108E-01  2.02340156E-01  2.84449982E+02  8.20354745E-03  -1.33868408E+01
 2.43690178E-01  2.22519904E-01  2.84350006E+02  8.25752877E-03  -1.23498230E+01
 2.69718379E-01  2.53282428E-01  2.84449982E+02  8.14906973E-03  -1.40222168E+01
 4.12778109E-01  3.93083006E-01  2.84449982E+02  8.14906973E-03  -2.21398621E+01
 3.40360880E-01  3.24121058E-01  2.84350006E+02  8.14906973E-03  -3.02057190E+01
 2.02768192E-01  1.93093404E-01  2.84350006E+02  8.14826041E-03  -2.98815308E+01
 3.40360880E-01  3.24121058E-01  2.84149994E+02  8.04027542E-03  -3.40984192E+01
 6.58179343E-01  3.79999936E-01  2.83949982E+02  7.88067468E-03  -2.48179932E+01
 8.31223547E-01  5.37742853E-01  2.83750000E+02  7.77506921E-03  -1.07268982E+01
 8.64293516E-01  5.96235335E-01  2.83649994E+02  7.72312190E-03  -9.96347046E+00
 9.17461097E-01  5.10651588E-01  2.83850006E+02  7.72388745E-03  -1.43674316E+01
 1.02668226E+00  8.26043114E-02  2.83949982E+02  7.82732572E-03  -1.42551270E+01
 1.08169377E+00  6.65461183E-01  2.83949982E+02  7.77506921E-03  -1.68436890E+01
 1.19958603E+00  1.24655271E+00  2.83949982E+02  7.77506921E-03  -1.59865417E+01
 1.08852613E+00  1.47105777E+00  2.84049988E+02  7.77584082E-03  -1.38507996E+01
 2.74598330E-01  1.19895613E+00  2.84049988E+02  7.82810152E-03  -1.22196350E+01
 5.22641540E-01  1.25556600E+00  2.84149994E+02  7.98675977E-03  -1.07686462E+01
 7.55276382E-01  6.70565128E-01  2.84250000E+02  7.93356076E-03  -1.12781067E+01
 6.93725407E-01  1.26188159E+00  2.84250000E+02  7.82887824E-03  -1.29190063E+01
 4.19290662E-01  1.09228897E+00  2.84250000E+02  7.93513563E-03  -1.11033020E+01
 5.89310646E-01  8.44756067E-01  2.84350006E+02  7.98834581E-03  -9.78912354E+00
 6.25191987E-01  9.88956511E-01  2.84350006E+02  7.98834581E-03  -1.23490295E+01
 4.61389780E-01  7.95939386E-01  2.84350006E+02  8.04187171E-03  -1.29226685E+01
 4.14807171E-01  8.21179092E-01  2.84350006E+02  8.04266986E-03  -1.31083679E+01
 5.36534309E-01  1.31473601E+00  2.84350006E+02  7.98913743E-03  -1.34828186E+01
 5.95397532E-01  1.88835955E+00  2.84250000E+02  7.88380392E-03  -1.47941895E+01
 6.60575569E-01  1.51199865E+00  2.84350006E+02  7.93671049E-03  -1.45014038E+01
 1.06916046E+00  1.08041465E+00  2.84350006E+02  7.93671049E-03  -1.36495056E+01
 1.32554293E+00  7.83923388E-01  2.84250000E+02  7.88380392E-03  -1.04351501E+01
 1.21619976E+00  1.31337655E+00  2.84350006E+02  7.88380392E-03  -1.06638489E+01
 9.10696208E-01  1.37591147E+00  2.84350006E+02  7.88380392E-03  -1.24223328E+01
 3.15284669E-01  1.44602764E+00  2.84250000E+02  7.88458623E-03  -2.72465820E+01
 2.19421312E-01  1.50407922E+00  2.84049988E+02  7.77969928E-03  -3.20118713E+01
 2.55254269E-01  1.91304600E+00  2.83750000E+02  7.62544200E-03  -3.29171448E+01
 4.27474171E-01  2.55447960E+00  2.83649994E+02  7.57437805E-03  -2.89268494E+01
 4.49258834E-01  2.74345875E+00  2.83850006E+02  7.67757464E-03  -1.72458801E+01
 4.69728917E-01  2.93261909E+00  2.84049988E+02  7.78201642E-03  -1.91601868E+01
 4.75634694E-01  2.56629515E+00  2.84049988E+02  7.83431996E-03  -2.62960510E+01
 4.76550519E-01  2.30117345E+00  2.84049988E+02  7.83509854E-03  -2.40200806E+01
 7.05168664E-01  1.81803107E+00  2.84049988E+02  7.88693503E-03  -2.19328613E+01
